PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
35412,19,Female,USA,Sports,2.1991244544457267,1,Medium,12,47,84,25,Medium
48542,19,Male,Asia,RPG,5.088808176517127,0,Hard,17,41,18,26,Medium
41298,27,Male,USA,Sports,19.819250136383204,0,Easy,3,88,63,48,Medium
12793,34,Male,USA,RPG,1.9304178035615696,0,Easy,6,41,48,45,Medium
38210,36,Male,USA,Action,15.054517775871265,1,Easy,12,70,37,16,Medium
46419,38,Male,USA,Action,4.425881819129598,0,Medium,9,10,99,15,Low
24931,21,Male,USA,RPG,11.213291789994743,1,Easy,14,85,68,45,Medium
25193,38,Male,USA,Simulation,4.177906276900863,0,Easy,8,106,13,33,Medium
45234,31,Male,Other,RPG,19.455761379001288,1,Easy,0,66,28,44,Low
26129,49,Male,USA,Sports,21.432066114749983,0,Easy,5,70,81,46,Medium
15814,23,Male,USA,Action,23.157642857635565,0,Easy,9,52,4,7,Medium
24172,35,Male,Asia,Action,16.120392294352833,1,Hard,14,55,65,44,Medium
22503,21,Male,Europe,RPG,21.138826111704983,0,Medium,12,46,48,46,Medium
15200,18,Female,Europe,RPG,18.924678302879045,0,Easy,19,134,94,36,High
27006,19,Male,Asia,Sports,13.988594065128328,0,Easy,5,172,51,8,Medium
20922,21,Female,Europe,RPG,8.080189919328808,0,Easy,9,69,97,40,Medium
36887,44,Male,USA,Action,12.740124693876208,0,Medium,2,16,13,44,Low
15391,37,Male,Asia,Strategy,2.81570056962698,0,Hard,6,108,10,24,Medium
36930,42,Male,Europe,Simulation,5.087232903347382,0,Hard,18,122,79,15,High
36589,37,Male,USA,Simulation,4.988705657843656,0,Hard,14,56,86,4,Medium
17292,46,Female,Europe,RPG,16.006640953906025,0,Medium,16,52,44,10,Medium
41605,29,Female,USA,Action,9.930729529545632,0,Hard,12,13,72,20,Low
42158,49,Male,Europe,RPG,0.7879230995439901,0,Hard,17,138,22,17,High
39721,35,Female,Other,Action,11.144732549606433,0,Hard,1,93,84,45,Low
36261,39,Female,USA,Strategy,5.189492594391677,1,Easy,2,30,10,19,Low
40938,25,Male,USA,Strategy,18.45069617419406,0,Medium,18,78,30,15,Medium
17820,40,Male,USA,Strategy,18.43509648750829,0,Easy,6,102,71,12,Medium
47386,31,Male,USA,Sports,23.239323885883564,0,Hard,6,14,55,0,Low
43072,49,Male,Other,Action,4.515726088899368,0,Easy,14,139,76,40,High
34193,26,Male,Europe,RPG,7.161052032198983,0,Hard,7,123,21,39,Medium
46278,40,Male,Europe,Sports,8.882717880585353,0,Easy,18,155,24,15,High
47182,41,Female,Europe,Sports,12.057514326034855,1,Hard,9,155,11,12,Medium
10159,18,Male,Asia,Sports,10.317297998658972,0,Hard,16,63,2,47,Medium
44047,30,Male,USA,Action,2.376859813215892,1,Easy,17,98,69,39,Medium
34118,29,Male,USA,RPG,14.202638453429724,1,Easy,9,121,22,18,Medium
12521,42,Male,USA,Strategy,19.893664683166847,0,Medium,18,89,27,24,High
43973,27,Male,Europe,Action,15.816071588429455,0,Medium,19,71,12,20,Medium
32967,35,Male,Europe,Simulation,3.7135360292893766,0,Hard,14,11,23,14,Low
22966,35,Female,USA,Strategy,8.049810975124819,0,Easy,0,154,99,35,Low
21492,34,Male,USA,Sports,8.267769599661158,0,Medium,13,73,29,42,Medium
16643,29,Female,Europe,RPG,8.775485687572088,0,Hard,18,166,37,27,High
11905,23,Female,USA,Sports,9.25628389065772,0,Hard,0,89,55,5,Low
44542,48,Male,USA,Sports,21.186782869866366,0,Hard,16,13,13,26,Low
25224,21,Female,Europe,RPG,9.637035358459318,0,Easy,6,57,42,46,Medium
47181,42,Male,USA,Sports,13.998940686175397,1,Easy,0,115,73,43,Low
34854,32,Female,Europe,Sports,17.416843019827265,0,Hard,11,51,87,35,Medium
40598,41,Male,USA,Sports,20.57869696088692,0,Medium,2,56,23,46,Low
26571,20,Male,Other,Action,10.15207565912602,0,Easy,0,57,40,7,High
24923,38,Female,Europe,Action,23.82449885209136,0,Hard,6,161,71,35,Medium
43821,44,Female,USA,Strategy,10.596114772273474,1,Easy,15,64,48,17,Medium
29869,31,Male,USA,Simulation,11.764023777792564,0,Easy,15,130,63,20,High
29789,46,Female,Europe,Simulation,13.485508255717978,0,Medium,8,121,50,3,Medium
33075,27,Male,USA,Action,18.886289897825737,0,Medium,6,82,44,49,Medium
44819,29,Male,USA,Strategy,22.851393579801865,0,Easy,16,121,97,37,High
34872,39,Female,USA,Sports,0.7624862052133556,0,Medium,9,127,59,25,Medium
33961,22,Male,USA,Sports,15.142826625385002,0,Medium,9,129,15,38,Medium
39196,22,Female,USA,Sports,21.224587914971725,1,Easy,1,58,83,24,Low
44797,39,Female,USA,Sports,7.355122197688537,0,Easy,19,146,98,24,High
37544,34,Male,Other,Action,10.193982289827211,0,Easy,3,18,83,12,Low
29381,39,Male,USA,Strategy,21.26389540158144,0,Easy,3,113,43,2,Medium
23805,41,Male,Asia,RPG,8.149067775984866,1,Hard,4,140,93,12,Medium
46965,45,Female,Europe,Strategy,15.402210114004497,0,Easy,4,147,7,13,Medium
31457,34,Male,Asia,RPG,19.697540579015183,0,Easy,14,104,82,13,High
29191,23,Male,USA,Simulation,23.838318499746904,0,Medium,14,41,82,48,Medium
13168,27,Female,Other,RPG,5.45274241617537,0,Easy,9,175,42,10,High
33835,17,Male,Europe,Action,19.284032845129644,1,Easy,19,124,18,1,High
47477,26,Male,USA,Strategy,11.552023621896115,0,Easy,11,18,79,11,High
38141,48,Female,USA,Strategy,15.52981869500744,1,Medium,15,170,8,15,Medium
12781,17,Male,Asia,Sports,20.768555385129822,0,Easy,2,115,86,13,Low
44789,37,Female,Other,Simulation,19.741046744322077,0,Hard,5,42,99,34,Medium
35869,26,Male,Asia,Action,15.62988887701593,0,Medium,8,24,78,33,Medium
27644,44,Male,USA,Strategy,16.91167142177532,1,Medium,5,136,25,2,Medium
40622,49,Male,Europe,RPG,20.73873110235944,1,Hard,12,105,26,18,Medium
46870,35,Female,Asia,Simulation,8.311916019284004,0,Easy,8,13,88,31,Medium
34244,40,Male,Europe,Strategy,12.679601548875103,0,Hard,2,139,37,27,Low
31485,22,Female,Asia,Action,20.0769484359486,0,Medium,8,98,49,14,Medium
30214,31,Female,Europe,Strategy,3.70938400489646,1,Easy,10,108,71,5,Medium
25472,38,Male,Europe,Strategy,9.53899181530238,0,Easy,11,147,70,14,High
48867,27,Male,Other,Action,3.2441517930421675,0,Easy,12,98,70,41,Medium
25349,44,Female,Asia,Simulation,20.75900606920537,0,Easy,3,139,24,49,Medium
14101,28,Female,USA,Simulation,5.415642451488799,0,Easy,11,150,33,17,Medium
10268,48,Female,Asia,Simulation,22.020908168091974,0,Easy,15,154,92,48,High
44359,29,Female,USA,RPG,8.440951978207345,0,Easy,4,75,38,20,Medium
26176,24,Female,USA,Action,2.926143799807435,0,Hard,6,128,98,44,Medium
9641,35,Male,Asia,Action,19.703505226446342,0,Easy,8,58,71,1,Medium
48554,16,Female,USA,Sports,13.728805838639104,0,Easy,6,172,43,49,Medium
12913,17,Male,USA,Sports,13.278573521342896,0,Easy,15,25,5,21,Medium
44448,33,Female,Europe,Action,0.3928230353238851,0,Easy,3,58,16,37,Low
16679,32,Female,USA,Action,7.058932477552774,0,Easy,1,166,65,20,High
15024,30,Male,USA,Sports,8.410494191597191,0,Hard,0,132,73,21,Low
39081,42,Male,Other,Strategy,10.952172989204378,0,Easy,6,29,74,21,Low
41976,20,Male,Europe,Action,6.50028923395142,0,Hard,7,14,65,39,Low
12923,49,Male,Asia,RPG,11.14831096263986,0,Easy,15,10,60,39,Low
19719,16,Male,USA,Simulation,14.090491765973171,1,Easy,19,56,60,34,Medium
16776,45,Male,USA,Strategy,11.387568713073575,0,Medium,4,128,98,0,Medium
19943,28,Female,Europe,Sports,0.888082639568986,0,Medium,11,126,72,45,Medium
14465,24,Male,USA,Strategy,11.276883366742268,1,Easy,19,18,30,36,Low
43544,18,Female,Asia,Sports,17.459537659554893,0,Easy,18,90,89,27,High
36858,26,Female,Europe,Simulation,22.05892844241449,0,Easy,5,48,67,41,Medium
39553,34,Male,Europe,Action,2.11778913487917,0,Medium,19,45,32,43,Medium
19330,31,Male,Europe,RPG,11.32534298610449,1,Easy,15,137,76,26,High
41796,47,Female,Asia,Action,18.442639441552423,0,Hard,1,73,36,9,Low
16559,49,Male,USA,Strategy,18.003553368624328,0,Medium,10,38,54,33,Medium
32071,23,Female,Europe,Simulation,7.005214915030583,0,Medium,11,167,98,7,High
22248,31,Female,Asia,Simulation,15.507081797029487,0,Easy,3,57,10,14,Low
27563,49,Male,Other,Sports,12.548820931794978,0,Easy,6,160,47,21,Medium
31363,34,Male,USA,Action,23.61170413225217,0,Medium,7,46,89,6,Medium
16041,46,Female,Asia,Strategy,10.707867474492286,0,Easy,5,95,81,1,Medium
40525,16,Male,USA,Strategy,8.912921507273524,1,Hard,0,79,64,13,Low
20515,26,Male,USA,RPG,6.3429620059844645,0,Hard,2,48,88,5,Low
24318,38,Female,Asia,Sports,12.000644873489296,0,Hard,15,41,12,15,Medium
13269,24,Male,USA,RPG,2.449272535359025,1,Medium,1,154,13,30,Low
40175,46,Female,Europe,Sports,9.730480806239765,0,Medium,5,59,79,22,Medium
23500,34,Male,Asia,Simulation,19.583014285234214,0,Easy,7,126,50,6,Medium
26451,34,Male,Europe,RPG,10.554157306371904,1,Hard,2,34,62,7,Low
40921,32,Male,Asia,RPG,11.86919774241746,0,Easy,0,17,57,39,Low
13468,36,Female,USA,Action,14.729434743082155,0,Easy,16,15,37,43,Low
28530,46,Male,Europe,Simulation,8.095547230186186,0,Easy,13,151,66,32,High
33396,42,Female,Europe,RPG,8.1775339932914,0,Easy,3,80,34,23,Medium
13074,17,Male,USA,RPG,6.103678780183363,0,Medium,16,171,22,38,High
25907,44,Female,USA,Action,12.572423792037323,1,Medium,12,137,74,43,High
25723,41,Female,USA,Action,22.149635914995592,1,Easy,6,69,25,44,Medium
42164,25,Female,USA,Simulation,8.671621199928214,0,Hard,15,47,64,41,Medium
13581,25,Female,Europe,Simulation,23.166433390841757,0,Medium,2,130,90,27,Medium
23139,42,Female,USA,Simulation,5.279527190606706,0,Easy,7,107,68,38,Medium
35842,23,Female,Europe,Action,9.606678825157324,0,Medium,3,67,73,34,Medium
25778,30,Female,USA,Action,9.126803806944544,0,Easy,16,20,94,49,Medium
41004,15,Male,Asia,Sports,18.444617919006784,0,Hard,5,22,43,48,Low
38985,15,Female,Asia,Strategy,6.8579485935939655,0,Easy,11,38,87,16,Medium
44291,38,Male,USA,Action,21.396624972833457,0,Medium,2,128,5,27,Low
16291,25,Male,Europe,Action,1.7397667586714318,1,Hard,8,104,13,39,Medium
31452,21,Male,Asia,Strategy,13.06706607063454,1,Easy,13,62,68,15,Medium
40055,16,Male,Other,Action,13.749553840962747,0,Hard,6,63,64,0,Medium
28933,42,Male,USA,RPG,18.66130838498452,0,Hard,13,143,89,9,High
45494,30,Male,Europe,RPG,1.8130459673739887,0,Medium,1,61,85,19,Low
22576,41,Female,Europe,Simulation,21.945722993089724,0,Medium,14,107,31,2,High
27043,28,Female,Europe,Simulation,16.863664547702186,1,Easy,6,172,32,23,Medium
20816,39,Female,USA,RPG,4.631725326383116,0,Medium,9,138,15,14,Medium
48133,39,Male,USA,Sports,15.941938192447154,0,Hard,9,120,58,24,Medium
45064,36,Male,Asia,Action,5.443354272766785,0,Hard,0,50,12,5,Low
14277,21,Male,Other,Simulation,17.34794214654564,1,Medium,2,125,45,30,Low
10106,45,Male,Europe,Sports,13.954442170066187,0,Easy,0,142,61,27,Low
34212,33,Male,Europe,Action,0.8263935824144646,1,Hard,3,30,30,29,Low
27863,36,Male,Europe,Sports,17.105197644543004,0,Easy,0,176,57,23,Low
12668,38,Female,USA,Strategy,11.859836762175636,0,Easy,3,63,97,47,Medium
18608,44,Male,Europe,Strategy,3.8837960276436414,0,Easy,18,148,88,16,High
30294,47,Male,Other,Strategy,11.562475964360935,1,Medium,4,97,51,34,Medium
29265,46,Female,Europe,Sports,8.332680038390738,0,Easy,5,34,43,19,Low
29919,45,Male,USA,Action,10.269734764710249,0,Medium,4,116,79,28,Medium
46553,42,Female,Asia,Simulation,8.371072613741477,0,Easy,6,16,62,33,Low
47802,37,Male,Asia,Simulation,4.853803164419769,0,Medium,6,49,53,37,Medium
47197,19,Male,USA,Action,21.885556499830063,0,Medium,1,37,56,40,Medium
20691,42,Male,Europe,Action,21.180703930814214,1,Hard,4,125,74,15,Medium
19993,22,Female,USA,Sports,7.791744986416904,0,Medium,4,25,90,20,High
25534,32,Male,Asia,RPG,20.80419351463775,0,Hard,4,152,20,7,Medium
18455,49,Male,Europe,Simulation,22.330094920362527,0,Easy,6,10,67,39,Low
35996,23,Male,Asia,Strategy,21.06628855358981,0,Easy,15,60,56,38,High
15673,44,Male,Europe,Simulation,8.824854030107426,0,Easy,3,150,51,9,Medium
29853,43,Male,Europe,RPG,8.30609385171491,1,Hard,4,108,23,2,Medium
12971,29,Female,Asia,Simulation,17.504470990605817,0,Easy,1,156,2,37,Low
9659,44,Male,Other,Simulation,0.7603799588259186,0,Medium,17,94,62,49,High
29488,42,Male,Europe,Action,18.3999590383012,1,Medium,5,151,82,22,Medium
43308,31,Female,USA,Action,7.279775705236161,0,Hard,0,140,77,21,Low
18463,38,Male,USA,Action,5.809643661592373,1,Medium,0,166,32,16,Low
40438,36,Female,USA,Simulation,9.671577602817282,1,Hard,4,60,10,9,Low
12934,36,Female,Other,Sports,12.405105919068776,0,Medium,17,149,63,43,High
11217,21,Female,Europe,Simulation,6.53175456941693,0,Easy,5,154,88,8,Medium
43906,49,Male,Europe,Strategy,8.574223819765262,0,Medium,8,37,73,49,Medium
29750,36,Female,Asia,Simulation,23.143100670647343,0,Easy,7,129,11,1,Medium
16764,15,Male,USA,RPG,17.957541012366008,0,Easy,4,30,70,15,Low
38935,17,Male,Europe,RPG,6.231826636991202,0,Easy,1,158,18,40,Low
24928,32,Male,USA,Sports,8.428890431433217,0,Medium,18,92,70,35,High
22547,15,Female,Asia,Simulation,22.927082669033258,0,Easy,18,117,35,39,High
11110,40,Female,USA,Simulation,14.819169399000952,1,Easy,5,176,43,12,Medium
18151,26,Male,USA,Strategy,11.8329442609615,0,Hard,1,58,17,1,Low
15872,36,Male,USA,Sports,21.72110008959584,0,Easy,1,135,65,5,Low
42962,26,Female,USA,Simulation,8.136966209613895,1,Medium,2,128,6,29,Low
36999,21,Female,USA,Sports,2.5817195483589783,0,Easy,18,175,24,20,High
25753,23,Male,Asia,Strategy,1.4480525527939756,0,Easy,4,54,48,25,Low
40776,37,Male,Asia,RPG,15.777486972909193,0,Easy,16,162,87,40,High
42845,41,Male,USA,Action,18.97113863202292,0,Easy,19,118,5,22,High
32990,29,Male,Europe,Sports,23.497920481139865,0,Hard,15,160,82,15,High
35020,20,Male,USA,Strategy,2.143177970968325,0,Medium,9,106,7,30,Medium
31953,15,Female,USA,Strategy,18.7682629090262,0,Hard,4,38,71,13,Low
32110,19,Female,USA,Strategy,8.942349304264699,0,Medium,6,134,87,8,Medium
46325,34,Female,USA,Strategy,4.024466266900126,1,Easy,1,156,42,15,Low
24066,46,Female,USA,Sports,10.029257536654804,0,Easy,19,167,8,15,High
38855,24,Female,Other,Simulation,20.990331604327437,0,Easy,9,107,33,0,Medium
32211,28,Female,Asia,Simulation,2.0829432048561385,0,Easy,15,97,6,3,High
46121,36,Female,USA,Simulation,14.119970603544562,0,Easy,9,92,59,48,Medium
20907,38,Female,USA,Sports,8.043863777373748,0,Easy,4,163,4,11,Medium
43835,42,Female,Asia,RPG,23.07344860307623,0,Easy,13,47,33,39,High
43431,33,Female,USA,Action,8.670678522455765,0,Easy,13,110,36,11,High
37916,19,Female,Asia,Sports,7.226886928594518,1,Hard,10,29,24,49,Medium
39101,15,Female,Other,Sports,7.017744327484494,1,Hard,9,155,86,21,High
43974,27,Male,USA,Simulation,18.069342876523248,0,Hard,3,42,48,3,Low
37231,18,Male,Other,RPG,20.53517426275591,0,Easy,14,157,58,8,High
38010,33,Male,USA,RPG,17.380284031483388,0,Hard,6,155,98,30,Medium
37995,37,Male,Asia,Sports,8.414008125454039,0,Medium,3,163,14,34,Medium
24630,47,Female,USA,Simulation,3.8285965446457713,0,Easy,0,29,35,23,High
17369,44,Male,USA,RPG,13.053191904189756,0,Hard,5,21,13,45,Low
14504,35,Female,USA,Action,12.834485473321404,0,Hard,10,130,71,32,Medium
11754,44,Female,USA,Strategy,15.05381833168851,0,Medium,13,120,36,38,High
41023,23,Female,Europe,Simulation,16.387556243276773,0,Easy,0,120,78,13,Low
23533,33,Male,Asia,Action,16.70397070842806,1,Hard,12,142,9,49,High
9318,30,Male,Asia,Strategy,13.865057211219456,0,Medium,6,79,38,17,Medium
37533,23,Male,USA,Strategy,1.402343385900168,1,Medium,18,149,92,49,High
9229,35,Female,Asia,Sports,10.608533609506894,0,Easy,19,164,61,47,High
18017,49,Male,USA,Sports,10.776562609033457,0,Medium,18,175,9,40,High
25604,31,Female,Asia,RPG,21.903314118800324,0,Medium,5,24,52,25,Low
48474,34,Male,Asia,RPG,14.18640007291431,0,Hard,9,166,42,10,High
16055,22,Female,Europe,Simulation,10.761127111186507,0,Hard,18,156,58,20,High
18873,47,Female,USA,Simulation,18.90197113172533,0,Medium,13,42,5,46,Medium
39730,33,Female,USA,RPG,12.777104891833204,0,Hard,0,115,20,33,Low
31868,30,Male,USA,RPG,6.65803653470812,0,Medium,3,70,31,44,Low
32294,16,Male,Other,Simulation,18.319514834691432,0,Easy,8,106,5,8,Medium
29565,45,Female,Europe,Strategy,20.70377924938441,0,Medium,15,146,73,41,High
30172,49,Male,Other,RPG,7.45858890520961,1,Medium,15,56,92,0,Medium
14198,31,Male,Europe,Strategy,7.377240201727134,0,Hard,13,59,14,30,Medium
22421,30,Male,Europe,RPG,21.43593557397521,0,Medium,1,18,6,24,Low
14044,18,Male,Europe,RPG,7.337570328403393,0,Medium,17,142,75,21,High
20283,32,Male,USA,Action,14.238696453144517,1,Easy,10,96,4,38,Medium
33088,43,Female,USA,Strategy,3.333267315456359,0,Easy,13,49,52,15,Medium
41795,41,Male,USA,Strategy,16.3381212552241,0,Easy,12,138,20,22,High
35989,38,Male,Europe,Simulation,3.611301137695061,0,Easy,8,73,66,41,Medium
40609,24,Male,Europe,Sports,19.83229841607028,1,Medium,15,110,1,40,High
34403,26,Female,USA,RPG,17.097807850279903,0,Medium,13,82,44,2,Medium
46290,21,Male,Europe,Sports,9.848720998992007,0,Easy,3,160,39,24,High
34290,38,Female,Europe,Strategy,5.840241269534531,0,Medium,3,99,9,36,Low
22811,40,Male,Other,Simulation,14.556158346341125,0,Medium,7,159,60,10,Medium
39821,15,Male,USA,Simulation,2.2918759506054363,0,Hard,14,157,88,2,High
12760,39,Female,Europe,Action,16.082739964399597,0,Medium,10,18,48,22,Low
43851,48,Female,Europe,Simulation,18.2613321633238,0,Easy,12,38,1,9,Medium
16298,24,Female,Europe,RPG,16.99798253273607,1,Easy,1,152,56,37,Low
43263,20,Male,Asia,Simulation,0.0564816985203826,0,Medium,12,143,64,12,High
9649,19,Male,USA,Sports,3.630879230249569,0,Easy,10,118,75,25,Low
47598,20,Male,USA,Strategy,22.096311727148212,0,Hard,4,63,54,43,Medium
45130,24,Male,USA,Strategy,14.935607201424933,0,Medium,9,83,35,47,Medium
35674,43,Male,USA,Strategy,5.7718467448717945,0,Hard,1,42,44,3,Low
30691,45,Female,Europe,RPG,17.70334148475757,0,Easy,3,66,71,12,Medium
9843,19,Female,Asia,RPG,13.6522122012306,0,Easy,17,89,15,5,High
28094,26,Male,Europe,Simulation,11.302070760972969,0,Easy,17,21,54,36,Medium
11141,32,Male,USA,Action,3.5608047709799706,0,Easy,15,80,97,33,Medium
25383,37,Male,USA,Sports,5.604060686680354,0,Easy,2,178,24,7,Medium
33376,32,Male,USA,Strategy,9.566472901762074,0,Easy,4,176,72,33,Medium
23782,33,Female,Europe,Simulation,11.925030954506052,0,Easy,1,178,84,18,Low
29695,45,Female,Asia,Strategy,19.60286698402352,0,Hard,6,157,93,38,Medium
17635,31,Male,Europe,Strategy,7.816376996237809,0,Easy,6,36,55,8,Low
34138,48,Male,Europe,Strategy,1.540033424463361,0,Medium,1,40,83,48,Low
30322,49,Male,Europe,Strategy,0.838274485991934,0,Easy,0,82,85,0,Medium
36564,37,Male,USA,Strategy,16.21209572197489,1,Medium,8,117,19,26,Medium
11765,15,Male,USA,Action,5.586511375261094,0,Medium,5,57,26,47,Medium
21244,28,Male,USA,Action,15.412342084782004,0,Medium,6,127,99,32,Medium
27153,39,Female,Europe,Action,22.66238839454777,0,Medium,17,170,12,44,High
44372,43,Male,Asia,Strategy,7.921313835330787,0,Easy,10,23,34,12,Low
27793,47,Male,USA,Sports,10.528297688960496,0,Medium,13,58,80,32,Medium
25549,41,Male,Europe,Sports,10.235550686586263,1,Medium,18,79,98,32,High
40263,39,Male,USA,Strategy,3.5427124054546004,1,Easy,10,101,88,18,High
27430,24,Female,Europe,Sports,16.9962267260378,1,Easy,17,162,14,0,Low
10731,32,Female,USA,Simulation,15.786657059317529,0,Medium,8,50,52,45,Medium
41372,16,Female,USA,Simulation,14.818566431380557,1,Medium,1,80,52,7,Low
27087,18,Male,USA,Simulation,17.959763996049656,1,Easy,16,148,19,1,High
9928,18,Male,USA,Sports,7.750530758736803,1,Medium,3,156,62,4,Medium
29731,21,Female,USA,Strategy,22.38537390940504,0,Medium,2,120,71,42,Medium
17389,18,Female,Other,Sports,2.8008241443250146,0,Easy,2,55,53,34,High
39066,27,Male,Asia,Simulation,1.5538544716952352,0,Hard,19,145,49,18,High
12540,40,Female,Asia,RPG,10.837001126296762,0,Hard,9,143,14,14,Medium
49027,17,Male,Europe,Simulation,1.2734673073514546,0,Easy,6,24,52,17,Low
47618,30,Female,Europe,Strategy,4.620382203953881,0,Easy,14,88,36,34,Medium
42223,37,Male,USA,Sports,19.436712760705625,0,Easy,19,37,31,5,Medium
23898,37,Male,USA,Sports,9.427744372792077,0,Easy,9,116,60,46,Medium
24510,38,Female,Europe,Simulation,14.37617888053817,0,Hard,9,112,87,22,Medium
46966,46,Female,Asia,Simulation,21.6755471724898,1,Hard,14,59,55,7,Medium
36599,47,Female,Asia,Sports,7.38036730502309,0,Medium,3,68,52,30,Low
26357,37,Female,USA,RPG,21.77847413394827,1,Medium,18,123,17,8,Low
15165,37,Male,USA,Simulation,1.297697642770438,0,Hard,18,58,52,24,Medium
18502,16,Male,Europe,RPG,6.183888052829023,1,Medium,13,24,28,22,Medium
20096,21,Male,Asia,Action,8.591192735761805,0,Easy,19,74,41,11,Medium
