PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
31562,29,Female,Other,Simulation,16.821212120617254,No,Easy,6,139,69,37,1
30626,19,Male,Europe,Action,5.884387642435529,No,Medium,5,33,46,11,0
31016,18,Male,Asia,Simulation,12.773265991930828,No,Easy,19,56,49,42,1
29229,43,Male,Europe,Sports,19.75275793772033,No,Hard,18,63,25,5,1
20058,27,Male,Europe,Action,0.5307115349092619,No,Easy,5,53,21,16,0
17743,43,Male,Asia,Sports,10.7138999526397,Yes,Medium,5,159,70,0,1
42199,16,Male,USA,Sports,14.911409537816589,No,Easy,14,94,95,38,2
46118,22,Male,Europe,Action,17.883875818171703,No,Medium,17,111,56,45,2
45750,18,Male,Asia,Sports,23.021716172749915,No,Hard,12,164,99,11,2
22900,49,Male,Other,Simulation,15.558397621131224,No,Medium,7,161,88,30,1
45151,20,Male,USA,Simulation,17.863135389488534,No,Easy,15,109,9,34,2
40082,21,Male,USA,Strategy,3.671164822911095,Yes,Easy,2,163,31,48,1
27326,43,Female,Asia,Simulation,11.952123096795797,No,Medium,1,66,38,16,0
36031,45,Male,Other,Simulation,3.854601176756224,No,Easy,10,117,75,9,1
22217,17,Male,Asia,Sports,4.253749451057629,Yes,Medium,0,164,50,28,0
37077,45,Male,Europe,RPG,11.956836378552405,No,Hard,1,89,17,8,0
36289,18,Male,Asia,Sports,7.577108804260376,No,Easy,18,29,10,19,1
17968,39,Female,USA,RPG,19.79586926403076,No,Easy,5,133,43,26,1
45012,37,Male,USA,Simulation,16.48840042894653,No,Easy,9,102,66,46,1
27469,29,Male,Europe,Strategy,15.968429668814755,No,Hard,10,23,40,23,1
35773,29,Male,USA,Simulation,16.633555864306633,No,Easy,10,74,40,33,1
42408,21,Female,Asia,Sports,1.2025558811724189,No,Easy,5,122,62,8,1
16440,18,Male,USA,Strategy,17.73221572580949,No,Easy,11,93,42,31,1
26140,33,Male,Asia,Action,0.4489280144860315,No,Medium,4,113,16,49,1
12187,28,Female,Europe,Strategy,21.902864368212214,No,Easy,18,144,80,30,2
39131,24,Male,USA,RPG,9.952038216854184,Yes,Medium,8,163,31,41,1
35412,19,Female,USA,Sports,2.1991244544457267,Yes,Medium,12,47,84,25,1
48542,19,Male,Asia,RPG,5.088808176517127,No,Hard,17,41,18,26,1
41298,27,Male,USA,Sports,19.819250136383204,No,Easy,3,88,63,48,1
12793,34,Male,USA,RPG,1.9304178035615696,No,Easy,6,41,48,45,1
38210,36,Male,USA,Action,15.054517775871265,Yes,Easy,12,70,37,16,1
46419,38,Male,USA,Action,4.425881819129598,No,Medium,9,10,99,15,0
24931,21,Male,USA,RPG,11.213291789994743,Yes,Easy,14,85,68,45,1
25193,38,Male,USA,Simulation,4.177906276900863,No,Easy,8,106,13,33,1
45234,31,Male,Other,RPG,19.455761379001288,Yes,Easy,0,66,28,44,0
26129,49,Male,USA,Sports,21.432066114749983,No,Easy,5,70,81,46,1
15814,23,Male,USA,Action,23.157642857635565,No,Easy,9,52,4,7,1
24172,35,Male,Asia,Action,16.120392294352833,Yes,Hard,14,55,65,44,1
22503,21,Male,Europe,RPG,21.138826111704983,No,Medium,12,46,48,46,1
15200,18,Female,Europe,RPG,18.924678302879045,No,Easy,19,134,94,36,2
27006,19,Male,Asia,Sports,13.988594065128328,No,Easy,5,172,51,8,1
20922,21,Female,Europe,RPG,8.080189919328808,No,Easy,9,69,97,40,1
36887,44,Male,USA,Action,12.740124693876208,No,Medium,2,16,13,44,0
15391,37,Male,Asia,Strategy,2.81570056962698,No,Hard,6,108,10,24,1
36930,42,Male,Europe,Simulation,5.087232903347382,No,Hard,18,122,79,15,2
36589,37,Male,USA,Simulation,4.988705657843656,No,Hard,14,56,86,4,1
17292,46,Female,Europe,RPG,16.006640953906025,No,Medium,16,52,44,10,1
41605,29,Female,USA,Action,9.930729529545632,No,Hard,12,13,72,20,0
42158,49,Male,Europe,RPG,0.7879230995439901,No,Hard,17,138,22,17,2
39721,35,Female,Other,Action,11.144732549606433,No,Hard,1,93,84,45,0
36261,39,Female,USA,Strategy,5.189492594391677,Yes,Easy,2,30,10,19,0
40938,25,Male,USA,Strategy,18.45069617419406,No,Medium,18,78,30,15,1
17820,40,Male,USA,Strategy,18.43509648750829,No,Easy,6,102,71,12,1
47386,31,Male,USA,Sports,23.239323885883564,No,Hard,6,14,55,0,0
43072,49,Male,Other,Action,4.515726088899368,No,Easy,14,139,76,40,2
34193,26,Male,Europe,RPG,7.161052032198983,No,Hard,7,123,21,39,1
46278,40,Male,Europe,Sports,8.882717880585353,No,Easy,18,155,24,15,2
47182,41,Female,Europe,Sports,12.057514326034855,Yes,Hard,9,155,11,12,1
10159,18,Male,Asia,Sports,10.317297998658972,No,Hard,16,63,2,47,1
44047,30,Male,USA,Action,2.376859813215892,Yes,Easy,17,98,69,39,1
34118,29,Male,USA,RPG,14.202638453429724,Yes,Easy,9,121,22,18,1
12521,42,Male,USA,Strategy,19.893664683166847,No,Medium,18,89,27,24,2
43973,27,Male,Europe,Action,15.816071588429455,No,Medium,19,71,12,20,1
32967,35,Male,Europe,Simulation,3.7135360292893766,No,Hard,14,11,23,14,0
22966,35,Female,USA,Strategy,8.049810975124819,No,Easy,0,154,99,35,0
21492,34,Male,USA,Sports,8.267769599661158,No,Medium,13,73,29,42,1
16643,29,Female,Europe,RPG,8.775485687572088,No,Hard,18,166,37,27,2
11905,23,Female,USA,Sports,9.25628389065772,No,Hard,0,89,55,5,0
44542,48,Male,USA,Sports,21.186782869866366,No,Hard,16,13,13,26,0
25224,21,Female,Europe,RPG,9.637035358459318,No,Easy,6,57,42,46,1
47181,42,Male,USA,Sports,13.998940686175397,Yes,Easy,0,115,73,43,0
34854,32,Female,Europe,Sports,17.416843019827265,No,Hard,11,51,87,35,1
40598,41,Male,USA,Sports,20.57869696088692,No,Medium,2,56,23,46,0
26571,20,Male,Other,Action,10.15207565912602,No,Easy,0,57,40,7,2
24923,38,Female,Europe,Action,23.82449885209136,No,Hard,6,161,71,35,1
43821,44,Female,USA,Strategy,10.596114772273474,Yes,Easy,15,64,48,17,1
29869,31,Male,USA,Simulation,11.764023777792564,No,Easy,15,130,63,20,2
29789,46,Female,Europe,Simulation,13.485508255717978,No,Medium,8,121,50,3,1
33075,27,Male,USA,Action,18.886289897825737,No,Medium,6,82,44,49,1
44819,29,Male,USA,Strategy,22.851393579801865,No,Easy,16,121,97,37,2
34872,39,Female,USA,Sports,0.7624862052133556,No,Medium,9,127,59,25,1
33961,22,Male,USA,Sports,15.142826625385002,No,Medium,9,129,15,38,1
39196,22,Female,USA,Sports,21.224587914971725,Yes,Easy,1,58,83,24,0
44797,39,Female,USA,Sports,7.355122197688537,No,Easy,19,146,98,24,2
37544,34,Male,Other,Action,10.193982289827211,No,Easy,3,18,83,12,0
29381,39,Male,USA,Strategy,21.26389540158144,No,Easy,3,113,43,2,1
23805,41,Male,Asia,RPG,8.149067775984866,Yes,Hard,4,140,93,12,1
46965,45,Female,Europe,Strategy,15.402210114004497,No,Easy,4,147,7,13,1
31457,34,Male,Asia,RPG,19.697540579015183,No,Easy,14,104,82,13,2
29191,23,Male,USA,Simulation,23.838318499746904,No,Medium,14,41,82,48,1
13168,27,Female,Other,RPG,5.45274241617537,No,Easy,9,175,42,10,2
33835,17,Male,Europe,Action,19.284032845129644,Yes,Easy,19,124,18,1,2
47477,26,Male,USA,Strategy,11.552023621896115,No,Easy,11,18,79,11,2
38141,48,Female,USA,Strategy,15.52981869500744,Yes,Medium,15,170,8,15,1
12781,17,Male,Asia,Sports,20.768555385129822,No,Easy,2,115,86,13,0
44789,37,Female,Other,Simulation,19.74104674432208,No,Hard,5,42,99,34,1
35869,26,Male,Asia,Action,15.62988887701593,No,Medium,8,24,78,33,1
27644,44,Male,USA,Strategy,16.91167142177532,Yes,Medium,5,136,25,2,1
40622,49,Male,Europe,RPG,20.73873110235944,Yes,Hard,12,105,26,18,1
46870,35,Female,Asia,Simulation,8.311916019284004,No,Easy,8,13,88,31,1
34244,40,Male,Europe,Strategy,12.679601548875103,No,Hard,2,139,37,27,0
31485,22,Female,Asia,Action,20.0769484359486,No,Medium,8,98,49,14,1
30214,31,Female,Europe,Strategy,3.70938400489646,Yes,Easy,10,108,71,5,1
25472,38,Male,Europe,Strategy,9.53899181530238,No,Easy,11,147,70,14,2
48867,27,Male,Other,Action,3.2441517930421675,No,Easy,12,98,70,41,1
25349,44,Female,Asia,Simulation,20.75900606920537,No,Easy,3,139,24,49,1
14101,28,Female,USA,Simulation,5.415642451488799,No,Easy,11,150,33,17,1
10268,48,Female,Asia,Simulation,22.02090816809197,No,Easy,15,154,92,48,2
44359,29,Female,USA,RPG,8.440951978207345,No,Easy,4,75,38,20,1
26176,24,Female,USA,Action,2.926143799807435,No,Hard,6,128,98,44,1
9641,35,Male,Asia,Action,19.703505226446342,No,Easy,8,58,71,1,1
48554,16,Female,USA,Sports,13.728805838639104,No,Easy,6,172,43,49,1
12913,17,Male,USA,Sports,13.278573521342896,No,Easy,15,25,5,21,1
44448,33,Female,Europe,Action,0.3928230353238851,No,Easy,3,58,16,37,0
16679,32,Female,USA,Action,7.058932477552774,No,Easy,1,166,65,20,2
15024,30,Male,USA,Sports,8.410494191597191,No,Hard,0,132,73,21,0
39081,42,Male,Other,Strategy,10.952172989204378,No,Easy,6,29,74,21,0
41976,20,Male,Europe,Action,6.50028923395142,No,Hard,7,14,65,39,0
12923,49,Male,Asia,RPG,11.14831096263986,No,Easy,15,10,60,39,0
19719,16,Male,USA,Simulation,14.090491765973171,Yes,Easy,19,56,60,34,1
16776,45,Male,USA,Strategy,11.387568713073575,No,Medium,4,128,98,0,1
19943,28,Female,Europe,Sports,0.888082639568986,No,Medium,11,126,72,45,1
14465,24,Male,USA,Strategy,11.276883366742268,Yes,Easy,19,18,30,36,0
43544,18,Female,Asia,Sports,17.459537659554893,No,Easy,18,90,89,27,2
36858,26,Female,Europe,Simulation,22.05892844241449,No,Easy,5,48,67,41,1
39553,34,Male,Europe,Action,2.11778913487917,No,Medium,19,45,32,43,1
19330,31,Male,Europe,RPG,11.32534298610449,Yes,Easy,15,137,76,26,2
41796,47,Female,Asia,Action,18.442639441552423,No,Hard,1,73,36,9,0
16559,49,Male,USA,Strategy,18.003553368624328,No,Medium,10,38,54,33,1
32071,23,Female,Europe,Simulation,7.005214915030583,No,Medium,11,167,98,7,2
22248,31,Female,Asia,Simulation,15.507081797029487,No,Easy,3,57,10,14,0
27563,49,Male,Other,Sports,12.548820931794978,No,Easy,6,160,47,21,1
31363,34,Male,USA,Action,23.61170413225217,No,Medium,7,46,89,6,1
16041,46,Female,Asia,Strategy,10.707867474492286,No,Easy,5,95,81,1,1
40525,16,Male,USA,Strategy,8.912921507273524,Yes,Hard,0,79,64,13,0
20515,26,Male,USA,RPG,6.3429620059844645,No,Hard,2,48,88,5,0
24318,38,Female,Asia,Sports,12.000644873489296,No,Hard,15,41,12,15,1
13269,24,Male,USA,RPG,2.449272535359025,Yes,Medium,1,154,13,30,0
40175,46,Female,Europe,Sports,9.730480806239765,No,Medium,5,59,79,22,1
23500,34,Male,Asia,Simulation,19.583014285234214,No,Easy,7,126,50,6,1
26451,34,Male,Europe,RPG,10.554157306371904,Yes,Hard,2,34,62,7,0
40921,32,Male,Asia,RPG,11.86919774241746,No,Easy,0,17,57,39,0
13468,36,Female,USA,Action,14.729434743082155,No,Easy,16,15,37,43,0
28530,46,Male,Europe,Simulation,8.095547230186186,No,Easy,13,151,66,32,2
33396,42,Female,Europe,RPG,8.1775339932914,No,Easy,3,80,34,23,1
13074,17,Male,USA,RPG,6.103678780183363,No,Medium,16,171,22,38,2
25907,44,Female,USA,Action,12.572423792037323,Yes,Medium,12,137,74,43,2
25723,41,Female,USA,Action,22.149635914995592,Yes,Easy,6,69,25,44,1
42164,25,Female,USA,Simulation,8.671621199928214,No,Hard,15,47,64,41,1
13581,25,Female,Europe,Simulation,23.16643339084176,No,Medium,2,130,90,27,1
23139,42,Female,USA,Simulation,5.279527190606706,No,Easy,7,107,68,38,1
35842,23,Female,Europe,Action,9.606678825157324,No,Medium,3,67,73,34,1
25778,30,Female,USA,Action,9.126803806944544,No,Easy,16,20,94,49,1
41004,15,Male,Asia,Sports,18.444617919006784,No,Hard,5,22,43,48,0
38985,15,Female,Asia,Strategy,6.8579485935939655,No,Easy,11,38,87,16,1
44291,38,Male,USA,Action,21.396624972833457,No,Medium,2,128,5,27,0
16291,25,Male,Europe,Action,1.7397667586714318,Yes,Hard,8,104,13,39,1
31452,21,Male,Asia,Strategy,13.06706607063454,Yes,Easy,13,62,68,15,1
40055,16,Male,Other,Action,13.749553840962747,No,Hard,6,63,64,0,1
28933,42,Male,USA,RPG,18.66130838498452,No,Hard,13,143,89,9,2
45494,30,Male,Europe,RPG,1.8130459673739887,No,Medium,1,61,85,19,0
22576,41,Female,Europe,Simulation,21.945722993089724,No,Medium,14,107,31,2,2
27043,28,Female,Europe,Simulation,16.863664547702186,Yes,Easy,6,172,32,23,1
20816,39,Female,USA,RPG,4.631725326383116,No,Medium,9,138,15,14,1
48133,39,Male,USA,Sports,15.941938192447154,No,Hard,9,120,58,24,1
45064,36,Male,Asia,Action,5.443354272766785,No,Hard,0,50,12,5,0
14277,21,Male,Other,Simulation,17.34794214654564,Yes,Medium,2,125,45,30,0
10106,45,Male,Europe,Sports,13.954442170066187,No,Easy,0,142,61,27,0
34212,33,Male,Europe,Action,0.8263935824144646,Yes,Hard,3,30,30,29,0
27863,36,Male,Europe,Sports,17.105197644543004,No,Easy,0,176,57,23,0
12668,38,Female,USA,Strategy,11.859836762175636,No,Easy,3,63,97,47,1
18608,44,Male,Europe,Strategy,3.8837960276436414,No,Easy,18,148,88,16,2
30294,47,Male,Other,Strategy,11.562475964360935,Yes,Medium,4,97,51,34,1
29265,46,Female,Europe,Sports,8.332680038390738,No,Easy,5,34,43,19,0
29919,45,Male,USA,Action,10.269734764710249,No,Medium,4,116,79,28,1
46553,42,Female,Asia,Simulation,8.371072613741477,No,Easy,6,16,62,33,0
47802,37,Male,Asia,Simulation,4.853803164419769,No,Medium,6,49,53,37,1
47197,19,Male,USA,Action,21.885556499830063,No,Medium,1,37,56,40,1
20691,42,Male,Europe,Action,21.18070393081421,Yes,Hard,4,125,74,15,1
19993,22,Female,USA,Sports,7.791744986416904,No,Medium,4,25,90,20,2
25534,32,Male,Asia,RPG,20.80419351463775,No,Hard,4,152,20,7,1
18455,49,Male,Europe,Simulation,22.330094920362527,No,Easy,6,10,67,39,0
35996,23,Male,Asia,Strategy,21.06628855358981,No,Easy,15,60,56,38,2
15673,44,Male,Europe,Simulation,8.824854030107426,No,Easy,3,150,51,9,1
29853,43,Male,Europe,RPG,8.30609385171491,Yes,Hard,4,108,23,2,1
12971,29,Female,Asia,Simulation,17.504470990605817,No,Easy,1,156,2,37,0
9659,44,Male,Other,Simulation,0.7603799588259186,No,Medium,17,94,62,49,2
29488,42,Male,Europe,Action,18.3999590383012,Yes,Medium,5,151,82,22,1
43308,31,Female,USA,Action,7.279775705236161,No,Hard,0,140,77,21,0
18463,38,Male,USA,Action,5.809643661592373,Yes,Medium,0,166,32,16,0
40438,36,Female,USA,Simulation,9.671577602817282,Yes,Hard,4,60,10,9,0
12934,36,Female,Other,Sports,12.405105919068776,No,Medium,17,149,63,43,2
11217,21,Female,Europe,Simulation,6.53175456941693,No,Easy,5,154,88,8,1
43906,49,Male,Europe,Strategy,8.574223819765262,No,Medium,8,37,73,49,1
29750,36,Female,Asia,Simulation,23.143100670647343,No,Easy,7,129,11,1,1
16764,15,Male,USA,RPG,17.957541012366008,No,Easy,4,30,70,15,0
38935,17,Male,Europe,RPG,6.231826636991202,No,Easy,1,158,18,40,0
24928,32,Male,USA,Sports,8.428890431433217,No,Medium,18,92,70,35,2
22547,15,Female,Asia,Simulation,22.927082669033258,No,Easy,18,117,35,39,2
11110,40,Female,USA,Simulation,14.819169399000952,Yes,Easy,5,176,43,12,1
18151,26,Male,USA,Strategy,11.8329442609615,No,Hard,1,58,17,1,0
15872,36,Male,USA,Sports,21.72110008959584,No,Easy,1,135,65,5,0
42962,26,Female,USA,Simulation,8.136966209613895,Yes,Medium,2,128,6,29,0
36999,21,Female,USA,Sports,2.5817195483589783,No,Easy,18,175,24,20,2
25753,23,Male,Asia,Strategy,1.4480525527939756,No,Easy,4,54,48,25,0
40776,37,Male,Asia,RPG,15.777486972909193,No,Easy,16,162,87,40,2
42845,41,Male,USA,Action,18.97113863202292,No,Easy,19,118,5,22,2
32990,29,Male,Europe,Sports,23.497920481139865,No,Hard,15,160,82,15,2
35020,20,Male,USA,Strategy,2.143177970968325,No,Medium,9,106,7,30,1
31953,15,Female,USA,Strategy,18.7682629090262,No,Hard,4,38,71,13,0
32110,19,Female,USA,Strategy,8.942349304264699,No,Medium,6,134,87,8,1
46325,34,Female,USA,Strategy,4.024466266900126,Yes,Easy,1,156,42,15,0
24066,46,Female,USA,Sports,10.029257536654804,No,Easy,19,167,8,15,2
38855,24,Female,Other,Simulation,20.99033160432744,No,Easy,9,107,33,0,1
32211,28,Female,Asia,Simulation,2.0829432048561385,No,Easy,15,97,6,3,2
46121,36,Female,USA,Simulation,14.119970603544562,No,Easy,9,92,59,48,1
20907,38,Female,USA,Sports,8.043863777373748,No,Easy,4,163,4,11,1
43835,42,Female,Asia,RPG,23.07344860307623,No,Easy,13,47,33,39,2
43431,33,Female,USA,Action,8.670678522455765,No,Easy,13,110,36,11,2
37916,19,Female,Asia,Sports,7.226886928594518,Yes,Hard,10,29,24,49,1
39101,15,Female,Other,Sports,7.017744327484494,Yes,Hard,9,155,86,21,2
43974,27,Male,USA,Simulation,18.069342876523248,No,Hard,3,42,48,3,0
37231,18,Male,Other,RPG,20.53517426275591,No,Easy,14,157,58,8,2
38010,33,Male,USA,RPG,17.380284031483388,No,Hard,6,155,98,30,1
37995,37,Male,Asia,Sports,8.414008125454039,No,Medium,3,163,14,34,1
24630,47,Female,USA,Simulation,3.8285965446457713,No,Easy,0,29,35,23,2
17369,44,Male,USA,RPG,13.053191904189756,No,Hard,5,21,13,45,0
14504,35,Female,USA,Action,12.834485473321404,No,Hard,10,130,71,32,1
11754,44,Female,USA,Strategy,15.05381833168851,No,Medium,13,120,36,38,2
41023,23,Female,Europe,Simulation,16.387556243276773,No,Easy,0,120,78,13,0
23533,33,Male,Asia,Action,16.70397070842806,Yes,Hard,12,142,9,49,2
9318,30,Male,Asia,Strategy,13.865057211219456,No,Medium,6,79,38,17,1
37533,23,Male,USA,Strategy,1.402343385900168,Yes,Medium,18,149,92,49,2
9229,35,Female,Asia,Sports,10.608533609506894,No,Easy,19,164,61,47,2
18017,49,Male,USA,Sports,10.776562609033457,No,Medium,18,175,9,40,2
25604,31,Female,Asia,RPG,21.903314118800324,No,Medium,5,24,52,25,0
48474,34,Male,Asia,RPG,14.18640007291431,No,Hard,9,166,42,10,2
16055,22,Female,Europe,Simulation,10.761127111186507,No,Hard,18,156,58,20,2
18873,47,Female,USA,Simulation,18.90197113172533,No,Medium,13,42,5,46,1
39730,33,Female,USA,RPG,12.777104891833204,No,Hard,0,115,20,33,0
31868,30,Male,USA,RPG,6.65803653470812,No,Medium,3,70,31,44,0
32294,16,Male,Other,Simulation,18.319514834691432,No,Easy,8,106,5,8,1
29565,45,Female,Europe,Strategy,20.70377924938441,No,Medium,15,146,73,41,2
30172,49,Male,Other,RPG,7.45858890520961,Yes,Medium,15,56,92,0,1
14198,31,Male,Europe,Strategy,7.377240201727134,No,Hard,13,59,14,30,1
22421,30,Male,Europe,RPG,21.43593557397521,No,Medium,1,18,6,24,0
14044,18,Male,Europe,RPG,7.337570328403393,No,Medium,17,142,75,21,2
20283,32,Male,USA,Action,14.238696453144517,Yes,Easy,10,96,4,38,1
33088,43,Female,USA,Strategy,3.333267315456359,No,Easy,13,49,52,15,1
41795,41,Male,USA,Strategy,16.3381212552241,No,Easy,12,138,20,22,2
35989,38,Male,Europe,Simulation,3.611301137695061,No,Easy,8,73,66,41,1
40609,24,Male,Europe,Sports,19.83229841607028,Yes,Medium,15,110,1,40,2
34403,26,Female,USA,RPG,17.097807850279903,No,Medium,13,82,44,2,1
46290,21,Male,Europe,Sports,9.848720998992007,No,Easy,3,160,39,24,2
34290,38,Female,Europe,Strategy,5.840241269534531,No,Medium,3,99,9,36,0
22811,40,Male,Other,Simulation,14.556158346341125,No,Medium,7,159,60,10,1
39821,15,Male,USA,Simulation,2.2918759506054363,No,Hard,14,157,88,2,2
12760,39,Female,Europe,Action,16.082739964399597,No,Medium,10,18,48,22,0
43851,48,Female,Europe,Simulation,18.2613321633238,No,Easy,12,38,1,9,1
16298,24,Female,Europe,RPG,16.99798253273607,Yes,Easy,1,152,56,37,0
43263,20,Male,Asia,Simulation,0.0564816985203826,No,Medium,12,143,64,12,2
9649,19,Male,USA,Sports,3.630879230249569,No,Easy,10,118,75,25,0
47598,20,Male,USA,Strategy,22.09631172714821,No,Hard,4,63,54,43,1
45130,24,Male,USA,Strategy,14.935607201424933,No,Medium,9,83,35,47,1
35674,43,Male,USA,Strategy,5.7718467448717945,No,Hard,1,42,44,3,0
30691,45,Female,Europe,RPG,17.70334148475757,No,Easy,3,66,71,12,1
9843,19,Female,Asia,RPG,13.6522122012306,No,Easy,17,89,15,5,2
28094,26,Male,Europe,Simulation,11.302070760972969,No,Easy,17,21,54,36,1
11141,32,Male,USA,Action,3.5608047709799706,No,Easy,15,80,97,33,1
25383,37,Male,USA,Sports,5.604060686680354,No,Easy,2,178,24,7,1
33376,32,Male,USA,Strategy,9.566472901762074,No,Easy,4,176,72,33,1
23782,33,Female,Europe,Simulation,11.925030954506052,No,Easy,1,178,84,18,0
29695,45,Female,Asia,Strategy,19.60286698402352,No,Hard,6,157,93,38,1
17635,31,Male,Europe,Strategy,7.816376996237809,No,Easy,6,36,55,8,0
34138,48,Male,Europe,Strategy,1.540033424463361,No,Medium,1,40,83,48,0
30322,49,Male,Europe,Strategy,0.838274485991934,No,Easy,0,82,85,0,1
36564,37,Male,USA,Strategy,16.21209572197489,Yes,Medium,8,117,19,26,1
11765,15,Male,USA,Action,5.586511375261094,No,Medium,5,57,26,47,1
21244,28,Male,USA,Action,15.412342084782004,No,Medium,6,127,99,32,1
27153,39,Female,Europe,Action,22.66238839454777,No,Medium,17,170,12,44,2
44372,43,Male,Asia,Strategy,7.921313835330787,No,Easy,10,23,34,12,0
27793,47,Male,USA,Sports,10.528297688960496,No,Medium,13,58,80,32,1
25549,41,Male,Europe,Sports,10.235550686586263,Yes,Medium,18,79,98,32,2
40263,39,Male,USA,Strategy,3.5427124054546004,Yes,Easy,10,101,88,18,2
27430,24,Female,Europe,Sports,16.9962267260378,Yes,Easy,17,162,14,0,0
10731,32,Female,USA,Simulation,15.786657059317529,No,Medium,8,50,52,45,1
41372,16,Female,USA,Simulation,14.818566431380557,Yes,Medium,1,80,52,7,0
27087,18,Male,USA,Simulation,17.959763996049656,Yes,Easy,16,148,19,1,2
9928,18,Male,USA,Sports,7.750530758736803,Yes,Medium,3,156,62,4,1
29731,21,Female,USA,Strategy,22.38537390940504,No,Medium,2,120,71,42,1
17389,18,Female,Other,Sports,2.8008241443250146,No,Easy,2,55,53,34,2
39066,27,Male,Asia,Simulation,1.5538544716952352,No,Hard,19,145,49,18,2
12540,40,Female,Asia,RPG,10.837001126296762,No,Hard,9,143,14,14,1
49027,17,Male,Europe,Simulation,1.2734673073514546,No,Easy,6,24,52,17,0
47618,30,Female,Europe,Strategy,4.620382203953881,No,Easy,14,88,36,34,1
42223,37,Male,USA,Sports,19.436712760705625,No,Easy,19,37,31,5,1
23898,37,Male,USA,Sports,9.427744372792077,No,Easy,9,116,60,46,1
24510,38,Female,Europe,Simulation,14.37617888053817,No,Hard,9,112,87,22,1
46966,46,Female,Asia,Simulation,21.6755471724898,Yes,Hard,14,59,55,7,1
36599,47,Female,Asia,Sports,7.38036730502309,No,Medium,3,68,52,30,0
26357,37,Female,USA,RPG,21.77847413394827,Yes,Medium,18,123,17,8,0
15165,37,Male,USA,Simulation,1.297697642770438,No,Hard,18,58,52,24,1
18502,16,Male,Europe,RPG,6.183888052829023,Yes,Medium,13,24,28,22,1
20096,21,Male,Asia,Action,8.591192735761805,No,Easy,19,74,41,11,1
25939,43,Male,USA,RPG,19.58461881075855,No,Hard,8,129,27,6,1
34209,41,Female,Asia,Action,1.6833284610718904,No,Easy,16,57,94,29,1
17113,17,Female,Asia,Action,3.005783559489669,Yes,Easy,13,66,75,25,1
42545,32,Male,USA,Simulation,12.19328195025872,No,Medium,11,147,78,42,2
23193,27,Female,Asia,Simulation,10.069849359804884,Yes,Medium,2,174,77,25,1
27246,16,Male,Europe,Action,14.002178962493147,No,Easy,10,97,75,48,1
36970,15,Female,Europe,Action,14.348154824964515,No,Easy,11,38,73,44,1
18637,49,Male,USA,Simulation,5.816898518451124,No,Hard,13,88,98,0,1
